drug_row,drug_col,cell_line_name,drug_row_cid,drug_col_cid,synergy_zip,synergy_bliss,synergy_loewe,synergy_hsa,S,label
CRIZOTINIB,VEMURAFENIB,MCF7,11626560,42611257,-1.603655428,0.069316517,-5.841633212,-2.082400267,-3.681,NA
DEXRAZOXANE,VEMURAFENIB,MCF7,71384,42611257,-5.183122222,1.238831373,-0.709865205,0.092365514,6.94075,NA
EXEMESTANE,VEMURAFENIB,MCF7,60198,42611257,1.141820298,1.323754949,-7.148737484,-0.100646725,0.6785,NA
GEFITINIB,VEMURAFENIB,MCF7,123631,42611257,-1.620342995,3.385648097,0.256880112,2.167558423,10.1245,NA
LENALIDOMIDE,VEMURAFENIB,MCF7,216326,42611257,0.813739677,2.102067849,1.662946303,0.824725219,2.11225,synergy
MEGESTROL ACETATE,VEMURAFENIB,MCF7,11683,42611257,4.691641566,4.623846851,-6.983162757,-6.589886022,10.8235,NA
PAZOPANIB HYDROCHLORIDE,VEMURAFENIB,MCF7,11525740,42611257,5.406672085,11.31582917,7.305880715,8.136261371,9.3865,synergy
RUXOLITINIB,VEMURAFENIB,MCF7,25126798,42611257,0.454522673,2.74864727,-0.007054445,0.473806776,3.82325,NA
AXITINIB,5-FU,MCF7,6450551,3385,4.955341554,4.460871193,5.442031088,6.292555222,0.68,synergy
DEXRAZOXANE,5-FU,MCF7,71384,3385,-2.416647588,-1.647962738,0.220716197,4.527285556,-2.788,NA
EXEMESTANE,5-FU,MCF7,60198,3385,-4.446277,-4.690741432,-1.610443949,0.280498556,-27.377,NA
GEFITINIB,5-FU,MCF7,123631,3385,0.799655844,1.212908923,5.414421901,6.211969667,-0.9425,synergy
LENALIDOMIDE,5-FU,MCF7,216326,3385,7.303390201,1.795404949,-2.700414981,4.081999444,-3.615,NA
MEGESTROL ACETATE,5-FU,MCF7,11683,3385,4.819271955,4.548870638,-9.785526092,-3.003111667,6.1835,NA
PAZOPANIB HYDROCHLORIDE,5-FU,MCF7,11525740,3385,4.368000935,3.810439656,-2.328762357,1.811777556,2.3295,NA
RUXOLITINIB,5-FU,MCF7,25126798,3385,3.654835803,4.667065,0.731904198,4.872444111,4.776,synergy
AXITINIB,DEXRAZOXANE,MCF7,6450551,71384,-6.31492624,2.814758676,1.977956222,3.624332581,5.846,NA
CRIZOTINIB,DEXRAZOXANE,MCF7,11626560,71384,-8.084274749,-4.098517378,-6.753026805,-3.589673085,-7.43825,antagonism
EXEMESTANE,DEXRAZOXANE,MCF7,60198,71384,-6.375919623,-2.317549413,-6.080144895,0.082825775,-14.012,NA
GEFITINIB,DEXRAZOXANE,MCF7,123631,71384,-6.923971415,0.974978237,2.081271647,3.817567531,11.912,NA
LENALIDOMIDE,DEXRAZOXANE,MCF7,216326,71384,-3.414481114,1.830003926,0.256246531,3.771021818,-1.8765,NA
PAZOPANIB HYDROCHLORIDE,DEXRAZOXANE,MCF7,11525740,71384,-1.81472706,2.575020332,-2.615180358,0.034197611,6.7275,NA
RUXOLITINIB,DEXRAZOXANE,MCF7,25126798,71384,-6.233831454,0.896218016,-1.916636815,0.392554803,5.34,NA
AXITINIB,EXEMESTANE,MCF7,6450551,60198,-0.731015606,1.865905805,-1.842456556,2.301936366,-13.9325,NA
CRIZOTINIB,EXEMESTANE,MCF7,11626560,60198,-1.648573866,-2.789881631,-6.4128302,-3.035286345,-10.586,antagonism
GEFITINIB,EXEMESTANE,MCF7,123631,60198,-1.035056189,-1.60554827,-1.044948196,0.507649328,-10.765,NA
LENALIDOMIDE,EXEMESTANE,MCF7,216326,60198,0.573541773,-2.288735859,-19.90269922,-0.860340829,-22.378,NA
PAZOPANIB HYDROCHLORIDE,EXEMESTANE,MCF7,11525740,60198,3.769309967,5.034266392,-14.95277612,2.731679217,-13.399,NA
RUXOLITINIB,EXEMESTANE,MCF7,25126798,60198,0.566007222,0.92329142,-6.426123257,0.364421658,-14.664,NA
AXITINIB,GEFITINIB,MCF7,6450551,123631,5.156953213,8.168312266,9.502251401,9.6416366,16.702,synergy
CRIZOTINIB,GEFITINIB,MCF7,11626560,123631,-2.149695089,2.761742815,3.500972301,3.934297602,6.5995,NA
LENALIDOMIDE,GEFITINIB,MCF7,216326,123631,-3.862254978,-3.115571547,-7.243518785,-0.078010354,-0.6265,antagonism
PAZOPANIB HYDROCHLORIDE,GEFITINIB,MCF7,11525740,123631,9.376918178,12.87866953,6.749127791,10.17911274,17.469,synergy
RUXOLITINIB,GEFITINIB,MCF7,25126798,123631,-1.709477699,7.015599676,5.4614975,7.046525489,18.145,NA
AXITINIB,LENALIDOMIDE,MCF7,6450551,216326,-0.34674802,3.540299753,3.135414154,4.338391333,4.8785,NA
CRIZOTINIB,LENALIDOMIDE,MCF7,11626560,216326,-2.320625167,-1.622198903,-6.795184738,-1.758925114,-5.7655,antagonism
PAZOPANIB HYDROCHLORIDE,LENALIDOMIDE,MCF7,11525740,216326,0.225509295,1.768209265,-0.224270777,-1.062665289,2.488,NA
RUXOLITINIB,LENALIDOMIDE,MCF7,25126798,216326,0.4863784,2.174217334,2.356769402,1.800168733,5.0385,synergy
AXITINIB,MEGESTROL ACETATE,MCF7,6450551,11683,2.409173512,1.172043211,-15.62739949,-9.598440341,-1.532,NA
CRIZOTINIB,MEGESTROL ACETATE,MCF7,11626560,11683,1.43481992,-1.914180958,-18.8238803,-12.52455269,-3.2245,NA
DEXRAZOXANE,MEGESTROL ACETATE,MCF7,71384,11683,0.067180543,6.332023268,-10.97665473,-3.268688805,8.376,NA
EXEMESTANE,MEGESTROL ACETATE,MCF7,60198,11683,7.770885867,2.746198462,-32.45286973,-5.95431831,-5.4355,NA
GEFITINIB,MEGESTROL ACETATE,MCF7,123631,11683,-0.128136639,2.57972992,-14.9276707,-7.620773674,20.07,NA
LENALIDOMIDE,MEGESTROL ACETATE,MCF7,216326,11683,3.553094689,0.509814953,-9.346250352,-10.18688479,0.9135,NA
PAZOPANIB HYDROCHLORIDE,MEGESTROL ACETATE,MCF7,11525740,11683,9.433213036,9.780858474,-1.610638643,-1.610884785,9.567,NA
RUXOLITINIB,MEGESTROL ACETATE,MCF7,25126798,11683,4.035084334,0.939709232,-12.4033391,-10.09455145,1.475,NA
AXITINIB,PAZOPANIB HYDROCHLORIDE,MCF7,6450551,11525740,0.016831059,5.429896724,-2.578622187,2.579391756,4.76,NA
CRIZOTINIB,PAZOPANIB HYDROCHLORIDE,MCF7,11626560,11525740,-0.18318014,4.499101959,-8.234702258,1.595323589,-0.721,NA
AXITINIB,RUXOLITINIB,MCF7,6450551,25126798,-1.596038119,5.893318753,3.009248569,4.922242046,5.93825,NA
CRIZOTINIB,RUXOLITINIB,MCF7,11626560,25126798,-2.350075358,1.244224405,-4.284173105,-0.237159454,0.8285,NA
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,MCF7,11525740,25126798,3.863463836,4.369818737,-0.56466543,1.425836201,6.5125,NA
